Date,Time,Open,High,Low,Close,Volume
2025-07-01,09:15:00,1285.0999755859375,1294.300048828125,1285.0999755859375,1292.5999755859375,0
2025-07-01,09:16:00,1293.0,1293.0,1287.800048828125,1289.699951171875,37135
2025-07-01,09:17:00,1289.0999755859375,1289.5,1287.4000244140625,1287.4000244140625,14033
2025-07-01,09:18:00,1287.9000244140625,1289.0,1287.800048828125,1287.800048828125,10755
2025-07-01,09:19:00,1287.699951171875,1287.699951171875,1286.4000244140625,1286.5999755859375,8297
2025-07-01,09:20:00,1287.300048828125,1288.0,1287.0999755859375,1287.4000244140625,3551
2025-07-01,09:21:00,1287.699951171875,1288.5,1287.5999755859375,1288.4000244140625,4570
2025-07-01,09:22:00,1288.0,1289.800048828125,1288.0,1289.4000244140625,5520
2025-07-01,09:23:00,1289.699951171875,1289.699951171875,1289.0,1289.4000244140625,6052
2025-07-01,09:24:00,1289.300048828125,1289.800048828125,1289.199951171875,1289.699951171875,13897
2025-07-01,09:25:00,1290.9000244140625,1292.5,1290.9000244140625,1292.0,16804
2025-07-01,09:26:00,1291.5,1292.0,1291.300048828125,1291.300048828125,5230
2025-07-01,09:27:00,1291.300048828125,1291.300048828125,1291.0999755859375,1291.300048828125,11607
2025-07-01,09:28:00,1291.300048828125,1291.800048828125,1291.300048828125,1291.5999755859375,23038
2025-07-01,09:29:00,1291.699951171875,1292.199951171875,1291.5999755859375,1291.9000244140625,6571
2025-07-01,09:30:00,1292.0,1292.800048828125,1292.0,1292.699951171875,6332
2025-07-01,09:31:00,1292.0,1292.5,1291.4000244140625,1291.4000244140625,3891
2025-07-01,09:32:00,1291.5,1291.800048828125,1291.300048828125,1291.800048828125,2397
2025-07-01,09:33:00,1291.800048828125,1291.800048828125,1291.0,1291.0999755859375,1159
2025-07-01,09:34:00,1291.300048828125,1291.9000244140625,1291.0999755859375,1291.699951171875,2095
2025-07-01,09:35:00,1292.0,1292.0,1291.699951171875,1291.699951171875,1016
2025-07-01,09:36:00,1291.9000244140625,1292.0,1291.699951171875,1291.699951171875,1239
2025-07-01,09:37:00,1291.699951171875,1294.5,1290.699951171875,1294.5,37705
2025-07-01,09:38:00,1294.699951171875,1294.699951171875,1290.5,1290.5,7030
2025-07-01,09:39:00,1290.5,1291.0,1289.4000244140625,1289.9000244140625,3381
2025-07-01,09:40:00,1288.0999755859375,1288.5,1287.0,1287.699951171875,21798
2025-07-01,09:41:00,1288.300048828125,1289.0,1287.699951171875,1288.699951171875,3834
2025-07-01,09:42:00,1288.699951171875,1288.699951171875,1287.800048828125,1287.9000244140625,1834
2025-07-01,09:43:00,1288.199951171875,1288.199951171875,1287.199951171875,1287.5,3708
2025-07-01,09:44:00,1287.0999755859375,1287.0999755859375,1285.9000244140625,1285.9000244140625,6181
2025-07-01,09:45:00,1285.9000244140625,1285.9000244140625,1285.0,1285.0,3257
2025-07-01,09:46:00,1285.5999755859375,1285.5999755859375,1284.0999755859375,1284.0999755859375,4602
2025-07-01,09:47:00,1284.0,1284.300048828125,1283.800048828125,1284.300048828125,2321
2025-07-01,09:48:00,1283.800048828125,1283.9000244140625,1283.0,1283.0999755859375,2702
2025-07-01,09:49:00,1283.4000244140625,1283.4000244140625,1282.199951171875,1282.199951171875,3375
2025-07-01,09:50:00,1282.0,1282.199951171875,1280.699951171875,1280.699951171875,3240
2025-07-01,09:51:00,1280.5999755859375,1281.0,1279.199951171875,1279.199951171875,7961
2025-07-01,09:52:00,1279.699951171875,1279.699951171875,1279.300048828125,1279.5,3153
2025-07-01,09:53:00,1279.800048828125,1280.5999755859375,1279.699951171875,1280.5999755859375,4193
2025-07-01,09:54:00,1280.4000244140625,1280.4000244140625,1280.0,1280.199951171875,1810
2025-07-01,09:55:00,1280.699951171875,1280.699951171875,1279.4000244140625,1279.4000244140625,6315
2025-07-01,09:56:00,1280.0,1280.0,1279.199951171875,1279.199951171875,1478
2025-07-01,09:57:00,1279.4000244140625,1280.0999755859375,1279.199951171875,1280.0999755859375,3476
2025-07-01,09:58:00,1280.699951171875,1282.4000244140625,1280.300048828125,1281.199951171875,2729
2025-07-01,09:59:00,1281.800048828125,1282.9000244140625,1281.199951171875,1282.5,2838
2025-07-01,10:00:00,1282.5999755859375,1283.0999755859375,1281.699951171875,1281.699951171875,4108
2025-07-01,10:01:00,1281.800048828125,1283.0,1281.699951171875,1282.5,1062
2025-07-01,10:02:00,1282.0999755859375,1282.5,1281.5,1282.4000244140625,2635
2025-07-01,10:03:00,1281.800048828125,1282.0999755859375,1281.5999755859375,1282.0,1111
2025-07-01,10:04:00,1281.699951171875,1282.4000244140625,1281.5999755859375,1282.4000244140625,2713
2025-07-01,10:05:00,1282.4000244140625,1282.4000244140625,1281.4000244140625,1281.800048828125,1870
2025-07-01,10:06:00,1281.9000244140625,1282.699951171875,1281.9000244140625,1282.0,2637
2025-07-01,10:07:00,1282.300048828125,1282.4000244140625,1282.199951171875,1282.199951171875,1280
2025-07-01,10:08:00,1282.4000244140625,1282.4000244140625,1281.800048828125,1282.0999755859375,2446
2025-07-01,10:09:00,1280.4000244140625,1280.800048828125,1280.199951171875,1280.199951171875,6140
