Date,Time,Open,High,Low,Close,Volume
2025-07-02,09:15:00,682.5999755859375,683.9000244140625,681.5499877929688,682.5,0
2025-07-02,09:16:00,682.5999755859375,683.5999755859375,682.5,682.9000244140625,90384
2025-07-02,09:17:00,682.8499755859375,684.25,682.8499755859375,683.9000244140625,42301
2025-07-02,09:18:00,683.9000244140625,685.1500244140625,683.75,685.1500244140625,43256
2025-07-02,09:19:00,685.25,685.4500122070312,684.9500122070312,685.4500122070312,46013
2025-07-02,09:20:00,685.25,686.0,685.25,686.0,42500
2025-07-02,09:21:00,685.9000244140625,687.4500122070312,685.9000244140625,687.3499755859375,77728
2025-07-02,09:22:00,687.4000244140625,688.0,686.7000122070312,688.0,69412
2025-07-02,09:23:00,687.7999877929688,688.3499755859375,687.5999755859375,688.2999877929688,59067
2025-07-02,09:24:00,688.2999877929688,688.2999877929688,687.75,688.2000122070312,40430
2025-07-02,09:25:00,688.0999755859375,688.7999877929688,687.9000244140625,688.0,52387
2025-07-02,09:26:00,687.75,689.4000244140625,687.75,689.0499877929688,81931
2025-07-02,09:27:00,689.0499877929688,690.5999755859375,689.0,690.0,147051
2025-07-02,09:28:00,689.75,690.7999877929688,689.0999755859375,689.3499755859375,52968
2025-07-02,09:29:00,689.2999877929688,690.2999877929688,689.1500244140625,689.8499755859375,32317
2025-07-02,09:30:00,689.7999877929688,691.3499755859375,689.7999877929688,690.25,79887
2025-07-02,09:31:00,690.0499877929688,690.0499877929688,689.25,689.25,28702
2025-07-02,09:32:00,688.7999877929688,688.9000244140625,687.7000122070312,688.2000122070312,59029
2025-07-02,09:33:00,688.25,688.5,687.5499877929688,688.25,40895
2025-07-02,09:34:00,688.1500244140625,688.25,687.6500244140625,687.6500244140625,17368
2025-07-02,09:35:00,687.7999877929688,687.7999877929688,687.2000122070312,687.4000244140625,25167
2025-07-02,09:36:00,687.2999877929688,687.9000244140625,687.2999877929688,687.7000122070312,7770
2025-07-02,09:37:00,687.5,687.5499877929688,686.6500244140625,687.0,34782
2025-07-02,09:38:00,686.9500122070312,687.4500122070312,686.7999877929688,687.25,17038
2025-07-02,09:39:00,687.0999755859375,687.2999877929688,687.0,687.1500244140625,12020
2025-07-02,09:40:00,686.9000244140625,687.2999877929688,686.8499755859375,687.25,13088
2025-07-02,09:41:00,687.0,687.25,687.0,687.0,13866
2025-07-02,09:42:00,687.0,687.0,686.6500244140625,686.75,11648
2025-07-02,09:43:00,686.6500244140625,686.9500122070312,686.5999755859375,686.5999755859375,11814
2025-07-02,09:44:00,686.4500122070312,686.4500122070312,685.5999755859375,685.9500122070312,61019
2025-07-02,09:45:00,685.5999755859375,685.9000244140625,685.5499877929688,685.7999877929688,21804
2025-07-02,09:46:00,685.5999755859375,685.9000244140625,685.5999755859375,685.75,8725
2025-07-02,09:47:00,685.75,685.9000244140625,685.75,685.7999877929688,11463
2025-07-02,09:48:00,685.75,685.75,685.0,685.0,48622
2025-07-02,09:49:00,685.0,685.0499877929688,684.9000244140625,685.0,23237
2025-07-02,09:50:00,685.0,685.4500122070312,684.7999877929688,685.25,43545
2025-07-02,09:51:00,685.4500122070312,685.8499755859375,685.4000244140625,685.5999755859375,23460
