Date,Time,Open,High,Low,Close,Volume
2025-07-02,09:15:00,1179.300048828125,1179.300048828125,1175.0,1178.300048828125,0
2025-07-02,09:16:00,1178.300048828125,1178.5999755859375,1176.800048828125,1177.9000244140625,62832
2025-07-02,09:17:00,1177.5999755859375,1178.199951171875,1175.5999755859375,1176.0,60165
2025-07-02,09:18:00,1176.0,1177.5999755859375,1176.0,1176.9000244140625,34261
2025-07-02,09:19:00,1177.0,1177.4000244140625,1176.5999755859375,1176.800048828125,43787
2025-07-02,09:20:00,1177.0999755859375,1178.5999755859375,1177.0999755859375,1178.5,13641
2025-07-02,09:21:00,1178.199951171875,1178.199951171875,1177.0,1177.300048828125,21091
2025-07-02,09:22:00,1177.199951171875,1178.199951171875,1177.199951171875,1178.199951171875,10728
2025-07-02,09:23:00,1178.0,1178.5,1177.800048828125,1178.199951171875,10864
2025-07-02,09:24:00,1178.4000244140625,1178.4000244140625,1178.0999755859375,1178.199951171875,15463
2025-07-02,09:25:00,1178.199951171875,1178.199951171875,1177.0,1177.0,24500
2025-07-02,09:26:00,1177.0999755859375,1178.0999755859375,1177.0999755859375,1178.0,19877
2025-07-02,09:27:00,1178.0,1178.0,1177.0,1177.0,17465
2025-07-02,09:28:00,1177.0,1177.9000244140625,1177.0,1177.9000244140625,14191
2025-07-02,09:29:00,1177.699951171875,1178.4000244140625,1177.699951171875,1178.4000244140625,22848
2025-07-02,09:30:00,1178.300048828125,1178.699951171875,1178.199951171875,1178.4000244140625,24678
2025-07-02,09:31:00,1178.5999755859375,1178.699951171875,1177.800048828125,1177.9000244140625,9901
2025-07-02,09:32:00,1177.800048828125,1178.699951171875,1177.800048828125,1178.5,8274
2025-07-02,09:33:00,1178.5999755859375,1178.5999755859375,1177.800048828125,1177.800048828125,17082
2025-07-02,09:34:00,1177.699951171875,1177.699951171875,1177.0999755859375,1177.0999755859375,13545
2025-07-02,09:35:00,1177.199951171875,1177.699951171875,1177.199951171875,1177.5,17019
2025-07-02,09:36:00,1177.5,1177.5,1177.0999755859375,1177.300048828125,9989
2025-07-02,09:37:00,1177.300048828125,1177.5999755859375,1177.300048828125,1177.300048828125,8832
2025-07-02,09:38:00,1177.0,1177.0,1176.4000244140625,1176.4000244140625,17487
2025-07-02,09:39:00,1176.300048828125,1176.5,1175.0,1175.4000244140625,24534
2025-07-02,09:40:00,1175.0999755859375,1175.0999755859375,1174.5,1174.9000244140625,16421
2025-07-02,09:41:00,1174.800048828125,1175.5,1174.800048828125,1175.5,9355
2025-07-02,09:42:00,1175.9000244140625,1176.0,1173.800048828125,1173.800048828125,34804
2025-07-02,09:43:00,1173.699951171875,1174.0,1173.4000244140625,1173.800048828125,33098
2025-07-02,09:44:00,1173.800048828125,1174.800048828125,1173.5999755859375,1174.199951171875,15477
2025-07-02,09:45:00,1174.0999755859375,1174.199951171875,1174.0999755859375,1174.0999755859375,4039
2025-07-02,09:46:00,1174.0999755859375,1175.0999755859375,1174.0999755859375,1175.0,14266
2025-07-02,09:47:00,1174.800048828125,1175.199951171875,1174.699951171875,1174.699951171875,15019
2025-07-02,09:48:00,1174.699951171875,1175.199951171875,1174.699951171875,1175.199951171875,3060
2025-07-02,09:49:00,1175.199951171875,1176.0,1175.199951171875,1176.0,13891
2025-07-02,09:50:00,1175.5999755859375,1176.0,1175.4000244140625,1175.5999755859375,7016
2025-07-02,09:51:00,1176.0,1176.0999755859375,1175.699951171875,1176.0999755859375,4689
2025-07-02,09:52:00,1176.0999755859375,1176.4000244140625,1175.800048828125,1176.300048828125,19072
2025-07-02,09:53:00,1176.199951171875,1176.699951171875,1176.0999755859375,1176.4000244140625,7291
2025-07-02,09:54:00,1176.4000244140625,1176.4000244140625,1176.0999755859375,1176.0999755859375,9173
2025-07-02,09:55:00,1176.0999755859375,1176.5,1176.0999755859375,1176.5,6879
2025-07-02,09:56:00,1176.699951171875,1177.4000244140625,1176.699951171875,1176.9000244140625,5542
2025-07-02,09:57:00,1177.0,1177.300048828125,1176.5,1176.5999755859375,31986
2025-07-02,09:58:00,1176.5999755859375,1177.0,1176.5,1176.5,5995
2025-07-02,09:59:00,1176.0999755859375,1176.0999755859375,1175.5999755859375,1175.699951171875,7161
2025-07-02,10:00:00,1175.699951171875,1175.800048828125,1175.5999755859375,1175.800048828125,3390
2025-07-02,10:01:00,1176.0,1176.0999755859375,1175.699951171875,1175.699951171875,6709
2025-07-02,10:02:00,1175.300048828125,1175.699951171875,1175.300048828125,1175.699951171875,4662
2025-07-02,10:03:00,1175.699951171875,1175.699951171875,1175.0,1175.0,9655
2025-07-02,10:04:00,1174.699951171875,1175.0999755859375,1174.0,1174.199951171875,76919
2025-07-02,10:05:00,1174.300048828125,1174.5999755859375,1173.699951171875,1174.4000244140625,10431
2025-07-02,10:06:00,1174.5,1175.4000244140625,1174.4000244140625,1174.800048828125,8585
2025-07-02,10:07:00,1174.699951171875,1174.800048828125,1174.300048828125,1174.300048828125,5142
2025-07-02,10:08:00,1174.800048828125,1175.0,1174.199951171875,1174.699951171875,8662
2025-07-02,10:09:00,1175.5,1176.199951171875,1175.0999755859375,1176.199951171875,14502
2025-07-02,10:10:00,1176.199951171875,1176.5,1176.0999755859375,1176.300048828125,15643
2025-07-02,10:11:00,1176.699951171875,1177.5999755859375,1176.699951171875,1177.5999755859375,11612
2025-07-02,10:12:00,1177.5999755859375,1178.5,1177.5,1178.5,15087
2025-07-02,10:13:00,1178.5,1178.5,1177.4000244140625,1177.5,26376
2025-07-02,10:14:00,1177.4000244140625,1177.5,1177.0999755859375,1177.300048828125,4974
2025-07-02,10:15:00,1177.5,1177.5,1176.699951171875,1177.0999755859375,90739
2025-07-02,10:16:00,1176.9000244140625,1177.4000244140625,1176.800048828125,1177.0999755859375,10558
2025-07-02,10:17:00,1177.300048828125,1177.5,1176.800048828125,1177.0999755859375,23215
2025-07-02,10:18:00,1177.300048828125,1177.4000244140625,1176.0999755859375,1177.4000244140625,28656
2025-07-02,10:19:00,1177.4000244140625,1178.0,1177.4000244140625,1177.699951171875,4183
2025-07-02,10:20:00,1177.699951171875,1178.5,1177.699951171875,1178.300048828125,30357
2025-07-02,10:21:00,1178.4000244140625,1178.9000244140625,1178.4000244140625,1178.9000244140625,3865
2025-07-02,10:22:00,1179.4000244140625,1179.4000244140625,1179.0,1179.199951171875,13722
2025-07-02,10:23:00,1179.199951171875,1179.300048828125,1179.0,1179.0,5601
2025-07-02,10:24:00,1179.199951171875,1179.199951171875,1177.9000244140625,1177.9000244140625,12317
2025-07-02,10:25:00,1177.9000244140625,1178.4000244140625,1177.5,1177.5,13956
2025-07-02,10:26:00,1177.5,1177.5999755859375,1175.800048828125,1176.0,25002
2025-07-02,10:27:00,1176.0,1176.199951171875,1175.9000244140625,1176.0999755859375,5889
2025-07-02,10:28:00,1176.199951171875,1176.199951171875,1176.0999755859375,1176.199951171875,8563
2025-07-02,10:29:00,1176.199951171875,1177.5999755859375,1176.199951171875,1177.4000244140625,24391
2025-07-02,10:30:00,1177.5999755859375,1178.0,1177.5,1177.5999755859375,12704
2025-07-02,10:31:00,1177.699951171875,1177.9000244140625,1177.699951171875,1177.9000244140625,7675
2025-07-02,10:32:00,1177.800048828125,1178.0,1177.800048828125,1177.9000244140625,15938
2025-07-02,10:33:00,1177.9000244140625,1178.199951171875,1177.9000244140625,1178.0999755859375,8359
2025-07-02,10:34:00,1178.0999755859375,1178.5,1178.0999755859375,1178.4000244140625,15379
2025-07-02,10:35:00,1178.300048828125,1178.4000244140625,1178.300048828125,1178.300048828125,9176
2025-07-02,10:36:00,1178.300048828125,1178.300048828125,1178.0,1178.0,19915
2025-07-02,10:37:00,1178.199951171875,1178.300048828125,1178.0,1178.0999755859375,17844
2025-07-02,10:38:00,1178.0999755859375,1178.300048828125,1178.0,1178.0,10628
2025-07-02,10:39:00,1178.0,1178.0,1177.9000244140625,1178.0,6883
2025-07-02,10:40:00,1178.0,1178.0,1177.9000244140625,1178.0,6709
2025-07-02,10:41:00,1177.9000244140625,1178.0,1177.800048828125,1177.800048828125,10142
2025-07-02,10:42:00,1177.9000244140625,1177.9000244140625,1177.800048828125,1177.9000244140625,14002
2025-07-02,10:43:00,1177.9000244140625,1178.699951171875,1177.9000244140625,1178.5999755859375,14675
2025-07-02,10:44:00,1178.5999755859375,1178.5999755859375,1178.4000244140625,1178.4000244140625,8910
2025-07-02,10:45:00,1178.5,1178.5,1178.199951171875,1178.300048828125,11963
2025-07-02,10:46:00,1178.199951171875,1178.699951171875,1178.199951171875,1178.5,7406
2025-07-02,10:47:00,1178.5,1178.699951171875,1178.300048828125,1178.4000244140625,10623
2025-07-02,10:48:00,1178.4000244140625,1178.5999755859375,1178.4000244140625,1178.5,4840
2025-07-02,10:49:00,1178.4000244140625,1178.5999755859375,1178.4000244140625,1178.5999755859375,7032
2025-07-02,10:50:00,1178.4000244140625,1178.5999755859375,1178.4000244140625,1178.4000244140625,6997
2025-07-02,10:51:00,1178.4000244140625,1178.5,1178.199951171875,1178.199951171875,14939
2025-07-02,10:52:00,1178.300048828125,1178.4000244140625,1178.199951171875,1178.4000244140625,8753
2025-07-02,10:53:00,1178.699951171875,1178.699951171875,1178.5,1178.5,8547
2025-07-02,10:54:00,1178.4000244140625,1178.9000244140625,1178.4000244140625,1178.699951171875,5997
2025-07-02,10:55:00,1178.699951171875,1178.9000244140625,1178.699951171875,1178.800048828125,6485
2025-07-02,10:56:00,1178.800048828125,1178.9000244140625,1178.800048828125,1178.9000244140625,17620
2025-07-02,10:57:00,1178.800048828125,1179.300048828125,1178.800048828125,1179.199951171875,39442
2025-07-02,10:58:00,1179.5,1179.5999755859375,1179.0,1179.0,14610
2025-07-02,10:59:00,1179.0,1179.4000244140625,1179.0,1179.4000244140625,10523
2025-07-02,11:00:00,1179.4000244140625,1179.4000244140625,1179.0999755859375,1179.0999755859375,7526
2025-07-02,11:01:00,1179.199951171875,1179.199951171875,1178.9000244140625,1179.0,9853
2025-07-02,11:02:00,1179.0999755859375,1179.300048828125,1178.800048828125,1178.800048828125,10067
2025-07-02,11:03:00,1178.9000244140625,1178.9000244140625,1178.5999755859375,1178.800048828125,8123
2025-07-02,11:04:00,1178.699951171875,1178.9000244140625,1178.699951171875,1178.699951171875,4005
2025-07-02,11:05:00,1178.9000244140625,1179.4000244140625,1178.800048828125,1179.0,6956
2025-07-02,11:06:00,1179.0,1179.0999755859375,1178.9000244140625,1178.9000244140625,7330
2025-07-02,11:07:00,1179.199951171875,1179.199951171875,1178.800048828125,1178.800048828125,7660
2025-07-02,11:08:00,1178.699951171875,1178.800048828125,1178.699951171875,1178.800048828125,7279
2025-07-02,11:09:00,1178.699951171875,1178.699951171875,1178.5999755859375,1178.5999755859375,9822
2025-07-02,11:10:00,1178.5,1178.5,1177.699951171875,1178.0,29720
2025-07-02,11:11:00,1178.0,1178.0,1177.5999755859375,1178.0,4899
2025-07-02,11:12:00,1178.0,1178.199951171875,1177.9000244140625,1178.199951171875,8724
2025-07-02,11:13:00,1178.199951171875,1178.699951171875,1178.199951171875,1178.5999755859375,5077
2025-07-02,11:14:00,1178.5,1178.800048828125,1178.5,1178.800048828125,5904
2025-07-02,11:15:00,1178.699951171875,1178.699951171875,1178.300048828125,1178.300048828125,10030
2025-07-02,11:16:00,1178.4000244140625,1178.5999755859375,1178.0,1178.199951171875,12338
2025-07-02,11:17:00,1178.199951171875,1178.300048828125,1177.300048828125,1177.4000244140625,14709
2025-07-02,11:18:00,1177.699951171875,1178.0,1177.4000244140625,1177.9000244140625,6223
2025-07-02,11:19:00,1177.9000244140625,1178.0,1177.9000244140625,1178.0,13124
2025-07-02,11:20:00,1178.4000244140625,1178.5999755859375,1178.0,1178.300048828125,11808
2025-07-02,11:21:00,1178.300048828125,1178.300048828125,1177.800048828125,1178.0,7494
2025-07-02,11:22:00,1178.0,1178.0,1177.0,1177.4000244140625,13615
2025-07-02,11:23:00,1177.5,1178.5999755859375,1177.4000244140625,1178.199951171875,19023
2025-07-02,11:24:00,1178.300048828125,1178.4000244140625,1178.0999755859375,1178.0999755859375,5902
2025-07-02,11:25:00,1178.300048828125,1178.300048828125,1177.9000244140625,1178.199951171875,8583
2025-07-02,11:26:00,1178.300048828125,1178.300048828125,1177.9000244140625,1178.0,6471
2025-07-02,11:27:00,1178.0,1178.199951171875,1177.5999755859375,1178.0,12597
2025-07-02,11:28:00,1178.0,1178.300048828125,1177.9000244140625,1178.0999755859375,10094
2025-07-02,11:29:00,1178.0999755859375,1178.300048828125,1178.0999755859375,1178.199951171875,2201
2025-07-02,11:30:00,1178.300048828125,1178.300048828125,1177.800048828125,1177.800048828125,9641
2025-07-02,11:31:00,1178.300048828125,1178.300048828125,1177.199951171875,1177.699951171875,24965
2025-07-02,11:32:00,1178.0,1178.5,1177.9000244140625,1178.4000244140625,4521
2025-07-02,11:33:00,1178.4000244140625,1178.4000244140625,1178.199951171875,1178.199951171875,2333
2025-07-02,11:34:00,1178.199951171875,1178.800048828125,1178.0999755859375,1178.300048828125,11211
2025-07-02,11:35:00,1178.300048828125,1178.300048828125,1178.0,1178.199951171875,4123
2025-07-02,11:36:00,1178.0,1178.199951171875,1177.5999755859375,1177.5999755859375,40039
2025-07-02,11:37:00,1177.5999755859375,1177.800048828125,1177.5999755859375,1177.699951171875,2508
2025-07-02,11:38:00,1177.699951171875,1177.699951171875,1177.0999755859375,1177.300048828125,7709
2025-07-02,11:39:00,1177.300048828125,1177.300048828125,1177.0,1177.199951171875,7767
2025-07-02,11:40:00,1177.300048828125,1177.5,1176.9000244140625,1177.0,5771
2025-07-02,11:41:00,1176.9000244140625,1177.0,1176.699951171875,1176.699951171875,5607
2025-07-02,11:42:00,1176.800048828125,1176.9000244140625,1176.5999755859375,1176.5999755859375,3182
2025-07-02,11:43:00,1176.5999755859375,1176.5999755859375,1176.199951171875,1176.199951171875,6610
2025-07-02,11:44:00,1176.199951171875,1176.4000244140625,1176.0999755859375,1176.199951171875,2933
2025-07-02,11:45:00,1176.4000244140625,1176.4000244140625,1176.0999755859375,1176.199951171875,5335
2025-07-02,11:46:00,1176.300048828125,1176.5999755859375,1176.199951171875,1176.5999755859375,5570
2025-07-02,11:47:00,1176.699951171875,1176.800048828125,1176.5,1176.5999755859375,4602
2025-07-02,11:48:00,1176.800048828125,1176.800048828125,1176.5999755859375,1176.699951171875,2404
